name: frequency
time                     frequency
----                     ---------
2023-05-29T02:55:56.305Z 50.001635
2023-05-29T02:56:06.307Z 50.006065
2023-05-29T02:56:16.315Z 50.00999787676129
2023-05-29T02:56:26.312Z 50.00807953145692
2023-05-29T02:56:36.307Z 50.0050581612883
2023-05-29T02:56:46.309Z 50.00932647511489
2023-05-29T02:56:56.311Z 50.00509714583366
2023-05-29T02:57:06.31Z  50.07707462786063
2023-05-29T02:57:16.308Z 50.07287092141161
2023-05-29T02:57:26.307Z 50.07073727417557
2023-05-29T02:57:36.309Z 50.07357211121523
2023-05-29T02:57:46.308Z 50.077085034634884
2023-05-29T02:57:56.309Z 50.07895858111909
2023-05-29T02:58:06.31Z  50.0796026098792
2023-05-29T02:58:16.31Z  50.11908746938513
2023-05-29T02:58:26.31Z  50.117997724044315
2023-05-29T02:58:36.308Z 50.15484256707499
2023-05-29T02:58:46.309Z 50.15340481051555
2023-05-29T02:58:56.312Z 50.216586527992334
2023-05-29T02:59:06.309Z 50.21452182085455
2023-05-29T02:59:16.311Z 50.217256973919724
2023-05-29T02:59:26.312Z 50.215571768769266
2023-05-29T02:59:36.317Z 50.243454430820954
2023-05-29T02:59:46.312Z 50.247097089138634
2023-05-29T02:59:56.313Z 50.24658080187323
2023-05-29T03:00:06.315Z 50.246506027336636
2023-05-29T03:00:16.311Z 50.24439004510633
2023-05-29T03:00:26.312Z 50.244284522432594
2023-05-29T03:00:36.314Z 50.245977157524756
2023-05-29T03:00:46.319Z 50.25153956422022
2023-05-29T03:00:56.313Z 50.25095091025467
2023-05-29T03:01:06.314Z 50.24520612822932
2023-05-29T03:01:16.313Z 50.2435074992194
2023-05-29T03:01:26.318Z 50.246236515238266
2023-05-29T03:01:36.314Z 50.244351993315476
2023-05-29T03:01:46.313Z 50.242655574247955
2023-05-29T03:01:56.313Z 50.2392309302688
2023-05-29T03:02:06.315Z 50.23918814499902
2023-05-29T03:02:16.315Z 50.2390187775977
2023-05-29T03:02:26.314Z 50.237995742941955
2023-05-29T03:02:36.316Z 50.24014324623201
2023-05-29T03:02:46.316Z 50.24289737084821
2023-05-29T03:02:56.315Z 50.239767135257296
2023-05-29T03:03:06.315Z 50.24454689941331
2023-05-29T03:03:16.315Z 50.24359198533276
2023-05-29T03:03:26.325Z 50.23918744993021
2023-05-29T03:03:36.315Z 50.23170969111379
2023-05-29T03:03:46.314Z 50.23438367044811
2023-05-29T03:03:56.318Z 50.23715300200708
2023-05-29T03:04:06.315Z 50.23727031109562
2023-05-29T03:04:16.315Z 50.23794704479459
2023-05-29T03:04:26.318Z 50.23553418413108
2023-05-29T03:04:36.315Z 50.24019398073145
2023-05-29T03:04:46.317Z 50.23164820719474
2023-05-29T03:04:56.316Z 50.227589249438765
2023-05-29T03:05:06.322Z 50.23216124399954
2023-05-29T03:05:16.317Z 50.2267267779997
2023-05-29T03:05:26.318Z 50.30163862527469
2023-05-29T03:05:36.317Z 50.295935596863025
2023-05-29T03:05:46.317Z 50.29246521274165
2023-05-29T03:05:56.319Z 50.29130910396172
2023-05-29T03:06:04.97Z  50.295269516117145
2023-05-29T03:06:06.317Z 50.297859924032394
2023-05-29T03:06:14.953Z 50.29213859130755
2023-05-29T03:06:16.317Z 50.33574255363971
2023-05-29T03:06:24.952Z 50.33894803169619
2023-05-29T03:06:34.95Z  50.34049653097012
2023-05-29T03:06:44.95Z  50.34254559365162
2023-05-29T03:06:54.95Z  50.34472853460033
2023-05-29T03:07:04.95Z  50.34166444329141
2023-05-29T03:07:14.949Z 50.34562394683868
2023-05-29T03:07:24.957Z 50.349151552228896
2023-05-29T03:07:34.951Z 50.34878085906459
2023-05-29T03:07:44.952Z 50.352058920024284
2023-05-29T03:07:54.954Z 50.35737372063248
2023-05-29T03:08:04.953Z 50.363839424131626
2023-05-29T03:08:14.959Z 50.36707818928752
2023-05-29T03:08:24.953Z 50.370552421488725
2023-05-29T03:08:34.953Z 50.3701097270756
2023-05-29T03:08:44.954Z 50.374692406108714
2023-05-29T03:08:54.955Z 50.37549712883384
2023-05-29T03:09:04.955Z 50.39852432135086
2023-05-29T03:09:14.96Z  50.40396773303744
2023-05-29T03:09:24.956Z 50.402018929043685
2023-05-29T03:09:34.954Z 50.402050518705444
2023-05-29T03:09:44.955Z 50.39421882529635
2023-05-29T03:09:54.956Z 50.395903217018436
2023-05-29T03:10:04.956Z 50.3971997100856
2023-05-29T03:10:14.955Z 50.431224435553155
2023-05-29T03:10:24.955Z 50.42973516575874
2023-05-29T03:10:34.955Z 50.43639344513705
2023-05-29T03:10:44.957Z 50.42905693145811
2023-05-29T03:10:54.954Z 50.42239114195229
2023-05-29T03:11:04.954Z 50.42244209882449
2023-05-29T03:11:14.956Z 50.38460653073278
2023-05-29T03:11:24.956Z 50.381968559741836
2023-05-29T03:11:34.957Z 50.38150947691326
2023-05-29T03:11:44.955Z 50.38468302913538
2023-05-29T03:11:54.954Z 50.385669742625055
2023-05-29T03:12:04.956Z 50.39082477089145
2023-05-29T03:12:14.954Z 50.38554604079367
2023-05-29T03:12:24.955Z 50.38737782117602
