name: frequency
time                     frequency
----                     ---------
2023-05-29T00:43:31.369Z 50.00171548915484
2023-05-29T00:43:41.37Z  50.00613198842463
2023-05-29T00:43:51.369Z 50.009924528884646
2023-05-29T00:44:01.368Z 50.00806875813183
2023-05-29T00:44:11.368Z 50.00506736946329
2023-05-29T00:44:21.368Z 50.009358176518894
2023-05-29T00:44:31.368Z 50.00512256716647
2023-05-29T00:44:41.369Z 50.07709791340009
2023-05-29T00:44:51.368Z 50.072887164524445
2023-05-29T00:45:01.369Z 50.070770145323344
2023-05-29T00:45:11.37Z  50.073624706249866
2023-05-29T00:45:21.369Z 50.077164872267915
2023-05-29T00:45:31.369Z 50.07906446165171
2023-05-29T00:45:41.37Z  50.079732363069795
2023-05-29T00:45:51.37Z  50.11923433288657
2023-05-29T00:46:01.368Z 50.11815969536312
2023-05-29T00:46:11.369Z 50.155023883349564
2023-05-29T00:46:21.369Z 50.153614071833886
2023-05-29T00:46:31.368Z 50.216821126769396
2023-05-29T00:46:41.369Z 50.21477875260124
2023-05-29T00:46:51.37Z  50.2175309380942
2023-05-29T00:47:01.369Z 50.2158608407611
2023-05-29T00:47:11.369Z 50.243762573680094
2023-05-29T00:47:21.369Z 50.24743271273862
2023-05-29T00:47:31.373Z 50.24694204750469
2023-05-29T00:47:41.374Z 50.24689009720016
2023-05-29T00:47:51.371Z 50.24479227071111
2023-05-29T00:48:01.37Z  50.24470225275882
2023-05-29T00:48:11.371Z 50.24641355732094
2023-05-29T00:48:21.371Z 50.25200365144693
2023-05-29T00:48:31.374Z 50.25144055660731
2023-05-29T00:48:41.371Z 50.24571857335224
2023-05-29T00:48:51.371Z 50.24403823488119
2023-05-29T00:49:01.371Z 50.24678295032918
2023-05-29T00:49:11.37Z  50.244916507762326
2023-05-29T00:49:21.371Z 50.24324649105471
2023-05-29T00:49:31.372Z 50.23984833031405
2023-05-29T00:49:41.372Z 50.23982908370368
2023-05-29T00:49:51.372Z 50.23967819406015
2023-05-29T00:50:01.372Z 50.238670301670034
2023-05-29T00:50:11.372Z 50.24083639654697
2023-05-29T00:50:21.372Z 50.24361654908525
2023-05-29T00:50:31.373Z 50.240513454245644
2023-05-29T00:50:41.374Z 50.245316247825635
2023-05-29T00:50:51.373Z 50.244380536414496
2023-05-29T00:51:01.375Z 50.239992257604555
2023-05-29T00:51:11.373Z 50.232533090375014
2023-05-29T00:51:21.374Z 50.235232967327065
2023-05-29T00:51:31.374Z 50.23802974967184
2023-05-29T00:51:41.375Z 50.238170125628145
2023-05-29T00:51:51.373Z 50.238867150861715
2023-05-29T00:52:01.374Z 50.23647126571144
2023-05-29T00:52:11.375Z 50.241149116205975
2023-05-29T00:52:21.375Z 50.23262861123144
2023-05-29T00:52:31.38Z  50.22859777974712
2023-05-29T00:52:41.375Z 50.23319331296732
2023-05-29T00:52:51.375Z 50.227779956274304
2023-05-29T00:53:01.377Z 50.302708820999555
2023-05-29T00:53:11.377Z 50.297024147530074
2023-05-29T00:53:21.375Z 50.29357833252102
2023-05-29T00:53:31.376Z 50.292450236183655
2023-05-29T00:53:41.378Z 50.29641309416695
2023-05-29T00:53:51.376Z 50.2990073617873
2023-05-29T00:54:01.376Z 50.29328848237908
2023-05-29T00:54:11.376Z 50.33689597640881
2023-05-29T00:54:21.377Z 50.340105089507695
2023-05-29T00:54:31.375Z 50.341656729566104
2023-05-29T00:54:41.378Z 50.343709626490934
2023-05-29T00:54:51.376Z 50.34595617394184
2023-05-29T00:55:01.377Z 50.34291489937622
2023-05-29T00:55:11.378Z 50.3468973424824
2023-05-29T00:55:21.377Z 50.3504461784973
2023-05-29T00:55:31.378Z 50.350095203228854
2023-05-29T00:55:41.379Z 50.35339529611017
2023-05-29T00:55:51.379Z 50.35873659792986
2023-05-29T00:56:01.378Z 50.36522510918581
2023-05-29T00:56:11.378Z 50.36848712243737
2023-05-29T00:56:21.378Z 50.37198324876709
2023-05-29T00:56:31.381Z 50.371559824422185
2023-05-29T00:56:41.38Z  50.37616510751791
2023-05-29T00:56:51.379Z 50.37699630599277
2023-05-29T00:57:01.379Z 50.40004712254105
2023-05-29T00:57:11.379Z 50.405514042932026
2023-05-29T00:57:21.378Z 50.403587643799966
2023-05-29T00:57:31.379Z 50.403638922900306
2023-05-29T00:57:41.379Z 50.39582928537686
2023-05-29T00:57:51.38Z  50.39754045988769
2023-05-29T00:58:01.379Z 50.3988607312545
2023-05-29T00:58:11.379Z 50.43291000187035
2023-05-29T00:58:21.379Z 50.431443062050064
2023-05-29T00:58:31.379Z 50.438121749787584
2023-05-29T00:58:41.38Z  50.43080708230911
2023-05-29T00:58:51.379Z 50.42416788837312
2023-05-29T00:59:01.379Z 50.42424311930064
2023-05-29T00:59:11.379Z 50.38643197953263
2023-05-29T00:59:21.381Z 50.38381712483525
2023-05-29T00:59:31.378Z 50.38337833653678
2023-05-29T00:59:41.379Z 50.38657350131016
2023-05-29T00:59:51.379Z 50.38758710392892
2023-05-29T01:00:01.379Z 50.392767006848906
2023-05-29T01:00:11.381Z 50.3875129551993
2023-05-29T01:00:21.38Z  50.38936834014212
