name: frequency
time                     frequency
----                     ---------
2023-05-28T23:36:45.944Z 50.00163962954927
2023-05-28T23:36:55.943Z 50.00607489114958
2023-05-28T23:37:05.943Z 50.0098897870455
2023-05-28T23:37:15.945Z 50.008087472534314
2023-05-28T23:37:25.945Z 50.005076477288945
2023-05-28T23:37:35.945Z 50.00937574663939
2023-05-28T23:37:45.944Z 50.005132124317505
2023-05-28T23:37:55.946Z 50.07710972766234
2023-05-28T23:38:05.944Z 50.07289845008049
2023-05-28T23:38:15.945Z 50.070791597615205
2023-05-28T23:38:25.944Z 50.073655279847145
2023-05-28T23:38:35.947Z 50.07720458214812
2023-05-28T23:38:45.943Z 50.07911436372951
2023-05-28T23:38:55.944Z 50.079794148306405
2023-05-28T23:39:05.946Z 50.11930770772273
2023-05-28T23:39:15.944Z 50.11824344212704
2023-05-28T23:39:25.945Z 50.15511707942643
2023-05-28T23:39:35.945Z 50.15371631882186
2023-05-28T23:39:45.946Z 50.21693342067309
2023-05-28T23:39:55.947Z 50.214903242693765
2023-05-28T23:40:05.946Z 50.21766706870982
2023-05-28T23:40:15.948Z 50.21600773421756
2023-05-28T23:40:25.947Z 50.243919057238124
2023-05-28T23:40:35.948Z 50.24759832059757
2023-05-28T23:40:45.948Z 50.247117847561235
2023-05-28T23:40:55.949Z 50.24707765011115
2023-05-28T23:41:05.948Z 50.24499145965195
2023-05-28T23:41:15.948Z 50.24491223299778
2023-05-28T23:41:25.947Z 50.246633358315165
2023-05-28T23:41:35.947Z 50.25223251683202
2023-05-28T23:41:45.948Z 50.25167958573272
2023-05-28T23:41:55.949Z 50.24596937779837
2023-05-28T23:42:05.949Z 50.24430071579645
2023-05-28T23:42:15.949Z 50.24705633936715
2023-05-28T23:42:25.948Z 50.24520006054062
2023-05-28T23:42:35.948Z 50.24353925949675
2023-05-28T23:42:45.948Z 50.24015129694469
2023-05-28T23:42:55.948Z 50.24014363693838
2023-05-28T23:43:05.949Z 50.24000505581502
2023-05-28T23:43:15.948Z 50.23900805806787
2023-05-28T23:43:25.949Z 50.24118420285602
2023-05-28T23:43:35.949Z 50.24397329996507
2023-05-28T23:43:45.948Z 50.240880249045674
2023-05-28T23:43:55.948Z 50.2456951339719
2023-05-28T23:44:05.949Z 50.244771663682144
2023-05-28T23:44:15.949Z 50.24039473483155
2023-05-28T23:44:25.948Z 50.232945722355815
2023-05-28T23:44:35.949Z 50.23565486739291
2023-05-28T23:44:45.947Z 50.23846163973885
2023-05-28T23:44:55.949Z 50.23861403065609
2023-05-28T23:45:05.948Z 50.2393229749945
2023-05-28T23:45:15.948Z 50.23693861204497
2023-05-28T23:45:25.948Z 50.241626939309846
2023-05-28T23:45:35.949Z 50.23311585668874
2023-05-28T23:45:45.95Z  50.22909526533006
2023-05-28T23:45:55.949Z 50.233702603825996
2023-05-28T23:46:05.948Z 50.22830166948226
2023-05-28T23:46:15.95Z  50.30324227957321
2023-05-28T23:46:25.948Z 50.29756805291904
2023-05-28T23:46:35.949Z 50.29413186395759
2023-05-28T23:46:45.95Z  50.293013657272056
2023-05-28T23:46:55.949Z 50.2969884927725
2023-05-28T23:47:05.949Z 50.29959499552321
2023-05-28T23:47:15.953Z 50.293888063677116
2023-05-28T23:47:25.951Z 50.33750634001845
2023-05-28T23:47:35.95Z  50.3407251540525
2023-05-28T23:47:45.95Z  50.34228680657834
2023-05-28T23:47:55.95Z  50.34435152076093
2023-05-28T23:48:05.953Z 50.34661049804988
2023-05-28T23:48:15.951Z 50.34358104373751
2023-05-28T23:48:25.952Z 50.34757424668903
2023-05-28T23:48:35.955Z 50.351133047243316
2023-05-28T23:48:45.951Z 50.350792090433316
2023-05-28T23:48:55.954Z 50.35410440047198
2023-05-28T23:49:05.951Z 50.3594585200473
2023-05-28T23:49:15.952Z 50.36595910617422
2023-05-28T23:49:25.951Z 50.36923225670445
2023-05-28T23:49:35.952Z 50.3727383400848
2023-05-28T23:49:45.951Z 50.372324952171354
2023-05-28T23:49:55.953Z 50.376942055520345
2023-05-28T23:50:05.953Z 50.37778616011815
2023-05-28T23:50:15.955Z 50.400849342101154
2023-05-28T23:50:25.951Z 50.4063275135999
2023-05-28T23:50:35.951Z 50.404411240764375
2023-05-28T23:50:45.951Z 50.40447273452858
2023-05-28T23:50:55.951Z 50.396674836379816
2023-05-28T23:51:05.955Z 50.39839894097762
2023-05-28T23:51:15.954Z 50.3997318683429
2023-05-28T23:51:25.952Z 50.43379240055078
2023-05-28T23:51:35.954Z 50.432335940496344
2023-05-28T23:51:45.953Z 50.43902495373131
2023-05-28T23:51:55.953Z 50.43172208254207
2023-05-28T23:52:05.958Z 50.4250960972748
2023-05-28T23:52:15.955Z 50.42518428974206
2023-05-28T23:52:25.954Z 50.38738470362758
2023-05-28T23:52:35.953Z 50.384780626748544
2023-05-28T23:52:45.954Z 50.38435203214542
2023-05-28T23:52:55.955Z 50.38755902615857
2023-05-28T23:53:05.954Z 50.3885856082901
2023-05-28T23:53:15.954Z 50.39377874384281
2023-05-28T23:53:25.954Z 50.38853670715413
2023-05-28T23:53:35.954Z 50.39040259283131
